temps(s)	Ti1	Ti2	Ti3	Ti4	Ti5	To1	To2	To3	Ts1	To5	To4	T1	T2	T3	T4	T5	T_marchepas	T6	T7	T8	T9	T10	T11	T12	T13	diff_pression	Debit(kg/s)	frequence(hz)	pression_statique(pascal)	Ts2
635,000000	19,691414	0,000000	0,000000	0,000000	0,000000	24,011496	24,421186	22,738653	23,534019	23,255985	24,096622	20,594343	20,457966	21,381104	21,770157	23,464626	20,459999	23,299999	25,580000	22,830000	20,129999	20,129999	19,949999	19,840000	19,789999	340282346638528860000000000000000000000,000000	0,023393	20,000000	100038,000000	21,799999
637,000000	19,701506	0,000000	0,000000	0,000000	0,000000	24,016567	24,426239	22,738653	23,544123	23,250916	24,086498	20,594343	20,457966	21,416483	21,795422	23,474731	20,459999	23,350000	25,609999	22,809999	20,129999	20,129999	19,949999	19,840000	19,789999	601,006042	0,023605	20,000000	100038,000000	21,799999
640,000000	19,711617	0,000000	0,000000	0,000000	0,000000	24,021620	24,436363	22,743704	23,539070	23,110760	24,086498	20,599411	20,463032	21,321795	21,695669	23,494959	20,459999	23,379999	25,650000	22,809999	20,129999	20,129999	19,949999	19,830000	19,789999	340282346638528860000000000000000000000,000000	0,023363	20,000000	100034,000000	21,799999
642,000000	19,721710	0,000000	0,000000	0,000000	0,000000	24,016567	24,321472	22,878805	23,544123	23,100658	24,106728	20,594343	20,488270	21,321795	21,700737	23,645239	20,459999	23,389999	25,639999	22,830000	20,129999	20,129999	19,949999	19,830000	19,789999	340282346638528860000000000000000000000,000000	0,023697	20,000000	100038,000000	21,799999
645,000000	19,741913	0,000000	0,000000	0,000000	0,000000	24,046902	24,331596	22,888927	23,549173	23,100658	24,116835	20,599411	20,633476	21,321795	21,705786	23,670519	20,459999	23,420000	25,650000	22,820000	20,129999	20,129999	19,949999	19,830000	19,809999	615,628052	0,023573	20,000000	100038,000000	21,799999
647,000000	19,882072	0,000000	0,000000	0,000000	0,000000	24,062080	24,346777	22,888927	23,554226	23,095587	24,121906	20,604458	20,638525	21,436676	21,705786	23,650290	20,449999	23,400000	25,660000	22,820000	20,129999	20,129999	19,949999	19,869999	19,809999	611,785034	0,000000	20,000000	100038,000000	21,799999
650,000000	19,887119	0,000000	0,000000	0,000000	0,000000	24,062080	24,336649	22,893978	23,559296	23,110760	24,116835	20,604458	20,643591	21,326843	21,805519	23,675570	20,459999	23,430000	25,670000	22,830000	20,129999	20,129999	19,949999	19,900000	19,830000	340282346638528860000000000000000000000,000000	0,023580	20,000000	100038,000000	21,799999
652,000000	19,892164	0,000000	0,000000	0,000000	0,000000	24,051954	24,326544	22,893978	23,559296	23,110760	24,257011	20,604458	20,648640	21,316746	21,810568	23,685673	20,459999	23,439999	25,680000	22,820000	20,139999	20,129999	19,949999	19,910000	19,840000	340282346638528860000000000000000000000,000000	0,002503	20,000000	100038,000000	21,799999
655,000000	19,882072	0,000000	0,000000	0,000000	0,000000	24,051954	24,331596	22,909149	23,444401	23,120865	24,257011	20,614552	20,653687	21,436676	21,800470	23,660393	20,459999	23,420000	25,650000	22,840000	20,139999	20,139999	19,949999	19,949999	19,850000	340282346638528860000000000000000000000,000000	0,023651	20,000000	100038,000000	21,799999
657,000000	19,746960	0,000000	0,000000	0,000000	0,000000	24,046902	24,331596	22,904099	23,444401	23,120865	24,257011	20,604458	20,653687	21,436676	21,795422	23,585953	20,459999	23,459999	25,660000	22,830000	20,139999	20,139999	19,949999	19,969999	19,850000	600,749023	0,023741	20,000000	100034,000000	21,799999
660,000000	19,736868	0,000000	0,000000	0,000000	0,000000	24,026670	24,336649	22,914202	23,449453	23,120865	24,121906	20,609505	20,648640	21,316746	21,795422	23,680622	20,459999	23,449999	25,650000	22,830000	20,139999	20,139999	19,949999	19,990000	19,859999	340282346638528860000000000000000000000,000000	0,023909	20,000000	100034,000000	21,799999
662,000000	19,726755	0,000000	0,000000	0,000000	0,000000	24,031725	24,336649	22,909149	23,449453	23,255985	24,251959	20,604458	20,643591	21,316746	21,800470	23,640186	20,449999	23,400000	25,639999	22,830000	20,139999	20,139999	19,949999	19,990000	19,859999	608,196045	0,002825	20,000000	100034,000000	21,799999
665,000000	19,721710	0,000000	0,000000	0,000000	0,000000	24,062080	24,351830	22,909149	23,449453	23,105709	24,116835	20,599411	20,628429	21,336939	21,700737	23,439348	20,459999	23,309999	25,629999	22,820000	20,139999	20,150000	19,949999	20,000000	19,869999	340282346638528860000000000000000000000,000000	0,023426	20,000000	100034,000000	21,799999
667,000000	19,711617	0,000000	0,000000	0,000000	0,000000	24,051954	24,336649	22,899029	23,454504	23,115810	24,111780	20,609505	20,498383	21,331892	21,705786	23,469679	20,459999	23,330000	25,639999	22,820000	20,139999	20,150000	19,949999	20,010000	19,869999	340282346638528860000000000000000000000,000000	0,023520	20,000000	100038,000000	21,799999
670,000000	19,711617	0,000000	0,000000	0,000000	0,000000	24,057026	24,336649	22,893978	23,454504	23,110760	24,121906	20,614552	20,498383	21,336939	21,710835	23,479784	20,459999	23,340000	25,609999	22,830000	20,139999	20,150000	19,959999	20,010000	19,869999	340282346638528860000000000000000000000,000000	0,023454	20,000000	100034,000000	21,799999
672,000000	19,706551	0,000000	0,000000	0,000000	0,000000	23,947186	24,341702	22,904099	23,454504	23,120865	24,251959	20,614552	20,633476	21,321795	21,695669	23,484835	20,459999	23,340000	25,619999	22,850000	20,139999	20,150000	19,959999	20,010000	19,869999	612,037048	0,023499	20,000000	100034,000000	21,799999
674,000000	19,721710	0,000000	0,000000	0,000000	0,000000	23,957308	24,346777	22,904099	23,459576	23,266088	24,262064	20,754715	20,633476	21,436676	21,695669	23,444401	20,459999	23,320000	25,639999	22,869999	20,139999	20,150000	19,959999	20,020000	19,869999	614,410034	0,023486	20,000000	100034,000000	21,799999
676,000000	19,726755	0,000000	0,000000	0,000000	0,000000	23,942133	24,336649	22,909149	23,459576	23,261036	24,262064	20,619600	20,643591	21,321795	21,700737	23,474731	20,459999	23,340000	25,639999	22,869999	20,139999	20,150000	19,959999	20,020000	19,869999	607,532043	0,023623	20,000000	100034,000000	21,799999
678,000000	19,741913	0,000000	0,000000	0,000000	0,000000	23,942133	24,351830	22,924322	23,459576	23,271139	24,262064	20,619600	20,648640	21,436676	21,805519	23,464626	20,459999	23,330000	25,660000	22,889999	20,139999	20,150000	19,959999	20,010000	19,869999	340282346638528860000000000000000000000,000000	0,023575	20,000000	100034,000000	21,799999
680,000000	19,741913	0,000000	0,000000	0,000000	0,000000	23,957308	24,351830	22,914202	23,464626	23,271139	24,267117	20,754715	20,653687	21,431627	21,800470	23,439348	20,459999	23,320000	25,650000	22,889999	20,139999	20,150000	19,959999	19,990000	19,859999	340282346638528860000000000000000000000,000000	0,023510	20,000000	100034,000000	21,799999
682,000000	19,736868	0,000000	0,000000	0,000000	0,000000	23,947186	24,336649	22,934423	23,464626	23,286314	24,277245	20,754715	20,648640	21,426580	21,800470	23,528965	20,459999	23,269999	25,639999	22,900000	20,139999	20,160000	19,959999	20,000000	19,850000	340282346638528860000000000000000000000,000000	0,023724	20,000000	100038,000000	21,799999
684,000000	19,877026	0,000000	0,000000	0,000000	0,000000	23,952257	24,351830	22,929373	23,469679	23,301468	24,267117	20,754715	20,658733	21,416483	21,795422	23,513792	20,459999	23,269999	25,650000	22,889999	20,139999	20,160000	19,959999	19,980000	19,840000	617,975037	0,023632	20,000000	100038,000000	21,799999
686,000000	19,736868	0,000000	0,000000	0,000000	0,000000	23,947186	24,346777	22,934423	23,474731	23,306519	24,272192	20,624647	20,653687	21,401318	21,785305	23,513792	20,459999	23,269999	25,629999	22,900000	20,139999	20,160000	19,959999	19,980000	19,830000	605,295044	0,023240	20,000000	100038,000000	21,799999
688,000000	19,741913	0,000000	0,000000	0,000000	0,000000	23,952257	24,336649	22,934423	23,479784	23,291365	24,267117	20,624647	20,658733	21,401318	21,795422	23,508739	20,449999	23,240000	25,609999	22,910000	20,139999	20,160000	19,959999	19,980000	19,830000	340282346638528860000000000000000000000,000000	0,023298	20,000000	100034,000000	21,799999
690,000000	19,726755	0,000000	0,000000	0,000000	0,000000	23,947186	24,336649	22,929373	23,479784	23,301468	24,272192	20,614552	20,648640	21,391220	21,775206	23,518843	20,459999	23,269999	25,599998	22,920000	20,139999	20,160000	19,959999	19,980000	19,830000	340282346638528860000000000000000000000,000000	0,023505	20,000000	100034,000000	21,799999
692,000000	19,716661	0,000000	0,000000	0,000000	0,000000	23,957308	24,346777	22,934423	23,474731	23,291365	24,267117	20,604458	20,648640	21,381104	21,765087	23,539070	20,449999	23,279999	25,609999	22,920000	20,139999	20,160000	19,959999	19,980000	19,830000	611,977051	0,023634	20,000000	100034,000000	21,799999
694,000000	19,711617	0,000000	0,000000	0,000000	0,000000	23,942133	24,331596	22,919252	23,479784	23,291365	24,262064	20,594343	20,653687	21,246006	21,614822	23,559296	20,459999	23,309999	25,629999	22,900000	20,139999	20,160000	19,959999	19,980000	19,820000	340282346638528860000000000000000000000,000000	0,023253	20,000000	100034,000000	21,799999
696,000000	19,701506	0,000000	0,000000	0,000000	0,000000	23,942133	24,326544	22,924322	23,479784	23,291365	24,262064	20,594343	20,643591	21,376057	21,754990	23,625010	20,459999	23,359999	25,629999	22,889999	20,139999	20,160000	19,959999	19,990000	19,820000	340282346638528860000000000000000000000,000000	0,023349	20,000000	100034,000000	21,799999
698,000000	19,691414	0,000000	0,000000	0,000000	0,000000	24,062080	24,336649	22,919252	23,484835	23,276192	24,262064	20,589294	20,638525	21,386171	21,765087	23,630062	20,449999	23,369999	25,650000	22,879999	20,139999	20,160000	19,959999	20,029999	19,809999	615,190002	0,023433	20,000000	100034,000000	21,799999
700,000000	19,691414	0,000000	0,000000	0,000000	0,000000	23,952257	24,341702	22,924322	23,484835	23,276192	24,267117	20,594343	20,638525	21,401318	21,780256	23,494959	20,449999	23,379999	25,639999	22,879999	20,139999	20,160000	19,959999	20,029999	19,809999	585,532043	0,023415	20,000000	100034,000000	21,799999
702,000000	19,691414	0,000000	0,000000	0,000000	0,000000	23,957308	24,341702	22,914202	23,484835	23,276192	24,272192	20,604458	20,628429	21,406366	21,775206	23,459576	20,449999	23,330000	25,609999	22,889999	20,139999	20,160000	19,959999	20,020000	19,799999	608,129028	0,023492	20,000000	100034,000000	21,799999
705,000000	19,706551	0,000000	0,000000	0,000000	0,000000	23,972486	24,356882	22,924322	23,484835	23,281263	24,262064	20,599411	20,628429	21,436676	21,690620	23,439348	20,449999	23,320000	25,629999	22,850000	20,139999	20,160000	19,959999	20,020000	19,799999	340282346638528860000000000000000000000,000000	0,023401	20,000000	100034,000000	21,799999
707,000000	19,721710	0,000000	0,000000	0,000000	0,000000	23,982592	24,361935	22,934423	23,489906	23,266088	24,257011	20,594343	20,483221	21,347055	21,700737	23,544123	20,459999	23,309999	25,650000	22,830000	20,139999	20,160000	19,959999	20,010000	19,789999	605,705017	0,000000	20,000000	100034,000000	21,799999
710,000000	19,726755	0,000000	0,000000	0,000000	0,000000	23,967432	24,356882	22,929373	23,484835	23,266088	24,121906	20,589294	20,483221	21,367252	21,775206	23,469679	20,459999	23,350000	25,639999	22,830000	20,139999	20,160000	19,959999	19,969999	19,789999	340282346638528860000000000000000000000,000000	0,023685	20,000000	100034,000000	21,799999
712,000000	19,706551	0,000000	0,000000	0,000000	0,000000	23,957308	24,351830	22,909149	23,489906	23,276192	24,121906	20,589294	20,488270	21,336939	21,604725	23,630062	20,449999	23,410000	25,629999	22,850000	20,150000	20,160000	19,959999	19,959999	19,779999	340282346638528860000000000000000000000,000000	0,023591	20,000000	100034,000000	21,799999
715,000000	19,806299	0,000000	0,000000	0,000000	0,000000	23,952257	24,331596	22,914202	23,494959	23,286314	24,116835	20,569086	20,498383	21,436676	21,684246	23,625010	20,449999	23,379999	25,599998	22,869999	20,139999	20,160000	19,959999	19,959999	19,779999	621,745056	0,023318	20,000000	100030,000000	21,799999
717,000000	19,791143	0,000000	0,000000	0,000000	0,000000	23,947186	24,326544	22,904099	23,494959	23,286314	24,121906	20,683992	20,493336	21,421532	21,679197	23,489906	20,449999	23,369999	25,599998	22,869999	20,139999	20,160000	19,959999	19,949999	19,779999	613,338013	0,023246	20,000000	100034,000000	21,799999
720,000000	19,801254	0,000000	0,000000	0,000000	0,000000	23,947186	24,336649	22,919252	23,484835	23,276192	24,251959	20,678942	20,488270	21,396269	21,564314	23,494959	20,449999	23,369999	25,609999	22,850000	20,139999	20,160000	19,959999	19,939999	19,770000	596,926025	0,023407	20,000000	100034,000000	21,799999
722,000000	19,796207	0,000000	0,000000	0,000000	0,000000	23,942133	24,331596	22,924322	23,484835	23,271139	24,257011	20,683992	20,483221	21,401318	21,604725	23,630062	20,449999	23,369999	25,609999	22,850000	20,139999	20,160000	19,959999	19,930000	19,770000	608,191040	0,023702	20,000000	100034,000000	21,799999
725,000000	19,691414	0,000000	0,000000	0,000000	0,000000	24,057026	24,336649	22,929373	23,484835	23,271139	24,257011	20,678942	20,483221	21,396269	21,609774	23,464626	20,449999	23,340000	25,599998	22,869999	20,139999	20,160000	19,959999	19,910000	19,779999	598,868042	0,023723	20,000000	100034,000000	21,799999
727,000000	19,811348	0,000000	0,000000	0,000000	0,000000	24,046902	24,326544	22,934423	23,494959	23,271139	24,251959	20,564039	20,473125	21,406366	21,754990	23,625010	20,449999	23,389999	25,599998	22,859999	20,139999	20,160000	19,959999	19,900000	19,779999	610,127014	0,023663	20,000000	100034,000000	21,799999
730,000000	19,791143	0,000000	0,000000	0,000000	0,000000	24,051954	24,331596	22,909149	23,494959	23,266088	24,116835	20,574152	20,468079	21,411434	21,599676	23,494959	20,449999	23,359999	25,590000	22,869999	20,139999	20,160000	19,959999	19,920000	19,799999	340282346638528860000000000000000000000,000000	0,023279	20,000000	100034,000000	21,799999
732,000000	19,791143	0,000000	0,000000	0,000000	0,000000	24,051954	24,321472	22,924322	23,484835	23,271139	24,116835	20,569086	20,478172	21,391220	21,669098	23,449453	20,449999	23,340000	25,580000	22,889999	20,139999	20,160000	19,959999	19,939999	19,789999	340282346638528860000000000000000000000,000000	0,023407	20,000000	100034,000000	21,799999
